年份,季度,地块名,地块id,黄豆,黑豆,红豆,绿豆,爬豆,小麦,玉米,谷子,高粱,黍子,荞麦,南瓜,红薯,莜麦,大麦,水稻,豇豆,刀豆,芸豆,土豆,西红柿,茄子,菠菜,青椒,菜花,包菜,油麦菜,小青菜,黄瓜,生菜,辣椒,空心菜,黄心菜,芹菜,大白菜,白萝卜,红萝卜,榆黄菇,香菇,白灵菇,羊肚菌,种植上限
2023,2,E15,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,19.0,16.0,100.0,0.6
2023,2,E16,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,19.0,16.0,100.0,0.6
2023,2,F1,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,8.1,7.8,4.5,7.5,6.6,6.9,6.8,6.6,7.8,6.0,6.9,8.4,6.3,8.7,5.4,5.4,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,2,F2,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,8.1,7.8,4.5,7.5,6.6,6.9,6.8,6.6,7.8,6.0,6.9,8.4,6.3,8.7,5.4,5.4,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,2,F3,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,8.1,7.8,4.5,7.5,6.6,6.9,6.8,6.6,7.8,6.0,6.9,8.4,6.3,8.7,5.4,5.4,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,2,F4,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,8.1,7.8,4.5,7.5,6.6,6.9,6.8,6.6,7.8,6.0,6.9,8.4,6.3,8.7,5.4,5.4,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,A1,83,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
2024,1,A2,84,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2024,1,A3,85,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2024,1,A4,86,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2024,1,A5,87,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
2024,1,A6,88,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2024,1,B1,89,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2024,1,B2,90,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2024,1,B3,91,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2024,1,B4,92,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
2024,1,B5,93,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2024,1,B6,94,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2024,1,B7,95,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2024,1,B8,96,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
2024,1,B9,97,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2024,1,B10,98,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2024,1,B11,99,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2024,1,B12,100,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2024,1,B13,101,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2024,1,B14,102,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2024,1,C1,103,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2024,1,C2,104,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2024,1,C3,105,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2024,1,C4,106,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2024,1,C5,107,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2024,1,C6,108,3.25,7.5,8.25,7.0,6.75,3.5,3.0,6.75,6.0,7.5,40.0,1.5,3.25,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2024,1,D1,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2024,1,D2,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2024,1,D3,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2024,1,D4,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2024,1,D5,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2024,1,D6,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2024,1,D7,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2024,1,D8,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2024,1,E1,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E2,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E3,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E4,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E5,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E6,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E7,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E8,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E9,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E10,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E11,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E12,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E13,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E14,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E15,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,E16,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,F1,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,F2,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,F3,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,1,F4,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,7.0875,6.825,3.9375,6.5625,5.775,6.0375000000000005,5.5125,5.775,6.825,5.25,6.0375000000000005,7.3500000000000005,5.5125,7.612500000000001,4.7250000000000005,4.7250000000000005,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024,2,D1,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,2.625,3.4125,0.0,0.0,0.0,0.0,15.0
2024,2,D2,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,2.625,3.4125,0.0,0.0,0.0,0.0,10.0
2024,2,D3,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,2.625,3.4125,0.0,0.0,0.0,0.0,14.0
2024,2,D4,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,2.625,3.4125,0.0,0.0,0.0,0.0,6.0
2024,2,D5,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,2.625,3.4125,0.0,0.0,0.0,0.0,10.0
2024,2,D6,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,2.625,3.4125,0.0,0.0,0.0,0.0,12.0
2024,2,D7,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,2.625,3.4125,0.0,0.0,0.0,0.0,22.0
2024,2,D8,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,2.625,3.4125,0.0,0.0,0.0,0.0,20.0
2024,2,E1,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.94175,18.4851,15.566399999999998,95.0,0.6
2024,2,E2,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.94175,18.4851,15.566399999999998,95.0,0.6
2024,2,E3,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.94175,18.4851,15.566399999999998,95.0,0.6
